/* DATA DESCRIPTION:
Citation:	Arndt, Hartmut; Augustin, Nico; Wölfl, Anne-Cathrin (2017): Raw multibeam EM122 data: transits of METEOR cruise M139 (Tropical Atlantic). PANGAEA, https://doi.org/10.1594/PANGAEA.881298
Project(s):	Optimising and Enhancing the Integrated Atlantic Ocean Observing Systems (AtlantOS) (URI: https://www.atlantos-h2020.eu)
Coverage:	MEDIAN LATITUDE: 17.763254 * MEDIAN LONGITUDE: -43.699299 * SOUTH-BOUND LATITUDE: 10.339430 * WEST-BOUND LONGITUDE: -59.456880 * NORTH-BOUND LATITUDE: 23.757530 * EAST-BOUND LONGITUDE: -29.668110
	DATE/TIME START: 2017-07-17T15:10:28 * DATE/TIME END: 2017-08-05T19:19:40
Event(s):	M139-track * LATITUDE START: 9.350000 * LONGITUDE START: -79.920000 * LATITUDE END: 16.900000 * LONGITUDE END: -25.000000 * DATE/TIME START: 2017-07-09T00:00:00 * DATE/TIME END: 2017-08-07T00:00:00 * CAMPAIGN: M139 * BASIS: Meteor (1986) (URI: https://de.wikipedia.org/wiki/Meteor_(Schiff,_1986)) * DEVICE: Underway cruise track measurements (CT)
Comment:	Latitude/Longitude extracted from DSHIP.
	Data acquisition was performed using a multibeam sonar system Simrad EM-122 from Kongsberg. Raw data are delivered within Simrad current multibeam vendor format.
	SIMRAD raw data can be processed i.e. with the software packages CARIS HIPS/SIPS, Caraibes, QPS Qimera or with the open source software package MB-System (http://www.ldeo.columbia.edu/res/pi/MB-System/).
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE * PI: Wölfl, Anne-Cathrin (awoelfl@geomar.de)
	LATITUDE (Latitude) * GEOCODE * PI: Wölfl, Anne-Cathrin (awoelfl@geomar.de)
	LONGITUDE (Longitude) * GEOCODE * PI: Wölfl, Anne-Cathrin (awoelfl@geomar.de)
	File name (File name) * PI: Wölfl, Anne-Cathrin (awoelfl@geomar.de)
	File format (File format) * PI: Wölfl, Anne-Cathrin (awoelfl@geomar.de)
	File size [kByte] (File size) * PI: Wölfl, Anne-Cathrin (awoelfl@geomar.de)
	Uniform resource locator/link to raw data file (URL raw) * PI: Wölfl, Anne-Cathrin (awoelfl@geomar.de) * METHOD: Swath-mapping system Simrad EM122 (Kongsberg Maritime AS)
License:	Creative Commons Attribution-NonCommercial 3.0 Unported (CC-BY-NC)
Size:	2608 data points
*/
Date/Time	Latitude	Longitude	File name	File format	File size [kByte]	URL raw
2017-07-20T10:57	22.97107	-50.11477	0138_20170720_105759_Meteor	ALL	20058	http://hs.pangaea.de/bathy/m139/EM122/0138_20170720_105759_Meteor.all
2017-07-20T11:27	22.98857	-50.03780	0139_20170720_112757_Meteor	ALL	19784	http://hs.pangaea.de/bathy/m139/EM122/0139_20170720_112757_Meteor.all
2017-07-20T11:57	23.01228	-49.95903	0140_20170720_115750_Meteor	ALL	19554	http://hs.pangaea.de/bathy/m139/EM122/0140_20170720_115750_Meteor.all
2017-07-20T12:27	23.03524	-49.88186	0141_20170720_122756_Meteor	ALL	20203	http://hs.pangaea.de/bathy/m139/EM122/0141_20170720_122756_Meteor.all
2017-07-20T12:57	23.05803	-49.80598	0142_20170720_125756_Meteor	ALL	19673	http://hs.pangaea.de/bathy/m139/EM122/0142_20170720_125756_Meteor.all
2017-07-20T13:27	23.08086	-49.72909	0143_20170720_132749_Meteor	ALL	19879	http://hs.pangaea.de/bathy/m139/EM122/0143_20170720_132749_Meteor.all
2017-07-20T13:57	23.10386	-49.65211	0144_20170720_135753_Meteor	ALL	20018	http://hs.pangaea.de/bathy/m139/EM122/0144_20170720_135753_Meteor.all
2017-07-20T14:27	23.12687	-49.57465	0145_20170720_142752_Meteor	ALL	20175	http://hs.pangaea.de/bathy/m139/EM122/0145_20170720_142752_Meteor.all
2017-07-20T14:57	23.14941	-49.49818	0146_20170720_145746_Meteor	ALL	19901	http://hs.pangaea.de/bathy/m139/EM122/0146_20170720_145746_Meteor.all
2017-07-20T15:28	23.17272	-49.41957	0147_20170720_152800_Meteor	ALL	19544	http://hs.pangaea.de/bathy/m139/EM122/0147_20170720_152800_Meteor.all
2017-07-20T15:57	23.19502	-49.34492	0148_20170720_155748_Meteor	ALL	19657	http://hs.pangaea.de/bathy/m139/EM122/0148_20170720_155748_Meteor.all
2017-07-20T16:27	23.21786	-49.26839	0149_20170720_162751_Meteor	ALL	19809	http://hs.pangaea.de/bathy/m139/EM122/0149_20170720_162751_Meteor.all
2017-07-20T16:57	23.23663	-49.19259	0150_20170720_165752_Meteor	ALL	19898	http://hs.pangaea.de/bathy/m139/EM122/0150_20170720_165752_Meteor.all
2017-07-20T17:27	23.26125	-49.11680	0151_20170720_172753_Meteor	ALL	20556	http://hs.pangaea.de/bathy/m139/EM122/0151_20170720_172753_Meteor.all
2017-07-20T17:57	23.28553	-49.04024	0152_20170720_175746_Meteor	ALL	20257	http://hs.pangaea.de/bathy/m139/EM122/0152_20170720_175746_Meteor.all
2017-07-20T18:27	23.30933	-48.96372	0153_20170720_182746_Meteor	ALL	20645	http://hs.pangaea.de/bathy/m139/EM122/0153_20170720_182746_Meteor.all
2017-07-20T18:57	23.33120	-48.88873	0154_20170720_185758_Meteor	ALL	20070	http://hs.pangaea.de/bathy/m139/EM122/0154_20170720_185758_Meteor.all
2017-07-20T19:27	23.35412	-48.80999	0155_20170720_192745_Meteor	ALL	20240	http://hs.pangaea.de/bathy/m139/EM122/0155_20170720_192745_Meteor.all
2017-07-20T19:57	23.37696	-48.73171	0156_20170720_195756_Meteor	ALL	20079	http://hs.pangaea.de/bathy/m139/EM122/0156_20170720_195756_Meteor.all
2017-07-20T20:27	23.40019	-48.65192	0157_20170720_202755_Meteor	ALL	21027	http://hs.pangaea.de/bathy/m139/EM122/0157_20170720_202755_Meteor.all
2017-07-20T20:57	23.42347	-48.57201	0158_20170720_205745_Meteor	ALL	20002	http://hs.pangaea.de/bathy/m139/EM122/0158_20170720_205745_Meteor.all
2017-07-20T21:27	23.44672	-48.49225	0159_20170720_212758_Meteor	ALL	19480	http://hs.pangaea.de/bathy/m139/EM122/0159_20170720_212758_Meteor.all
2017-07-20T21:57	23.46995	-48.41229	0160_20170720_215749_Meteor	ALL	20084	http://hs.pangaea.de/bathy/m139/EM122/0160_20170720_215749_Meteor.all
2017-07-20T22:27	23.49302	-48.33307	0161_20170720_222756_Meteor	ALL	20410	http://hs.pangaea.de/bathy/m139/EM122/0161_20170720_222756_Meteor.all
2017-07-20T22:57	23.51630	-48.25316	0162_20170720_225756_Meteor	ALL	20869	http://hs.pangaea.de/bathy/m139/EM122/0162_20170720_225756_Meteor.all
2017-07-20T23:27	23.55393	-48.19175	0163_20170720_232752_Meteor	ALL	20869	http://hs.pangaea.de/bathy/m139/EM122/0163_20170720_232752_Meteor.all
2017-07-20T23:57	23.59724	-48.13603	0164_20170720_235757_Meteor	ALL	20563	http://hs.pangaea.de/bathy/m139/EM122/0164_20170720_235757_Meteor.all
2017-07-21T00:27	23.66601	-48.10295	0165_20170721_002751_Meteor	ALL	20734	http://hs.pangaea.de/bathy/m139/EM122/0165_20170721_002751_Meteor.all
2017-07-21T00:57	23.74355	-48.08431	0166_20170721_005748_Meteor	ALL	21107	http://hs.pangaea.de/bathy/m139/EM122/0166_20170721_005748_Meteor.all
2017-07-21T01:27	23.74425	-48.08286	0167_20170721_012746_Meteor	ALL	21109	http://hs.pangaea.de/bathy/m139/EM122/0167_20170721_012746_Meteor.all
2017-07-21T01:57	23.74425	-48.08284	0168_20170721_015745_Meteor	ALL	21219	http://hs.pangaea.de/bathy/m139/EM122/0168_20170721_015745_Meteor.all
2017-07-21T02:27	23.74425	-48.08284	0169_20170721_022758_Meteor	ALL	20969	http://hs.pangaea.de/bathy/m139/EM122/0169_20170721_022758_Meteor.all
2017-07-21T02:57	23.74120	-48.08071	0170_20170721_025749_Meteor	ALL	21018	http://hs.pangaea.de/bathy/m139/EM122/0170_20170721_025749_Meteor.all
2017-07-21T03:27	23.73712	-48.07785	0171_20170721_032751_Meteor	ALL	20770	http://hs.pangaea.de/bathy/m139/EM122/0171_20170721_032751_Meteor.all
2017-07-21T03:57	23.73303	-48.07495	0172_20170721_035746_Meteor	ALL	20954	http://hs.pangaea.de/bathy/m139/EM122/0172_20170721_035746_Meteor.all
2017-07-21T04:27	23.72896	-48.07207	0173_20170721_042749_Meteor	ALL	20762	http://hs.pangaea.de/bathy/m139/EM122/0173_20170721_042749_Meteor.all
2017-07-21T04:57	23.72560	-48.06973	0174_20170721_045750_Meteor	ALL	20847	http://hs.pangaea.de/bathy/m139/EM122/0174_20170721_045750_Meteor.all
2017-07-21T05:27	23.72440	-48.06545	0175_20170721_052756_Meteor	ALL	20503	http://hs.pangaea.de/bathy/m139/EM122/0175_20170721_052756_Meteor.all
2017-07-21T05:57	23.72296	-48.06039	0176_20170721_055753_Meteor	ALL	20365	http://hs.pangaea.de/bathy/m139/EM122/0176_20170721_055753_Meteor.all
2017-07-21T06:27	23.72152	-48.05530	0177_20170721_062757_Meteor	ALL	20357	http://hs.pangaea.de/bathy/m139/EM122/0177_20170721_062757_Meteor.all
2017-07-21T06:58	23.72069	-48.05242	0178_20170721_065801_Meteor	ALL	20220	http://hs.pangaea.de/bathy/m139/EM122/0178_20170721_065801_Meteor.all
2017-07-21T07:27	23.72066	-48.05239	0179_20170721_072750_Meteor	ALL	20384	http://hs.pangaea.de/bathy/m139/EM122/0179_20170721_072750_Meteor.all
2017-07-21T07:57	23.72069	-48.05242	0180_20170721_075755_Meteor	ALL	20436	http://hs.pangaea.de/bathy/m139/EM122/0180_20170721_075755_Meteor.all
2017-07-21T08:27	23.71251	-48.04618	0181_20170721_082758_Meteor	ALL	20868	http://hs.pangaea.de/bathy/m139/EM122/0181_20170721_082758_Meteor.all
2017-07-21T08:57	23.63681	-48.08906	0182_20170721_085759_Meteor	ALL	20661	http://hs.pangaea.de/bathy/m139/EM122/0182_20170721_085759_Meteor.all
2017-07-21T09:27	23.56498	-48.14049	0183_20170721_092758_Meteor	ALL	20492	http://hs.pangaea.de/bathy/m139/EM122/0183_20170721_092758_Meteor.all
2017-07-21T09:57	23.56157	-48.13915	0184_20170721_095756_Meteor	ALL	20401	http://hs.pangaea.de/bathy/m139/EM122/0184_20170721_095756_Meteor.all
2017-07-21T10:27	23.56157	-48.13915	0185_20170721_102750_Meteor	ALL	20572	http://hs.pangaea.de/bathy/m139/EM122/0185_20170721_102750_Meteor.all
2017-07-21T10:57	23.56136	-48.13864	0186_20170721_105758_Meteor	ALL	20330	http://hs.pangaea.de/bathy/m139/EM122/0186_20170721_105758_Meteor.all
2017-07-21T11:27	23.55890	-48.13289	0187_20170721_112750_Meteor	ALL	20456	http://hs.pangaea.de/bathy/m139/EM122/0187_20170721_112750_Meteor.all
2017-07-21T11:57	23.55633	-48.12690	0188_20170721_115750_Meteor	ALL	20308	http://hs.pangaea.de/bathy/m139/EM122/0188_20170721_115750_Meteor.all
2017-07-21T12:27	23.55428	-48.12210	0189_20170721_122748_Meteor	ALL	20441	http://hs.pangaea.de/bathy/m139/EM122/0189_20170721_122748_Meteor.all
2017-07-21T12:57	23.55227	-48.11728	0190_20170721_125754_Meteor	ALL	20327	http://hs.pangaea.de/bathy/m139/EM122/0190_20170721_125754_Meteor.all
2017-07-21T13:27	23.55121	-48.11352	0191_20170721_132747_Meteor	ALL	20253	http://hs.pangaea.de/bathy/m139/EM122/0191_20170721_132747_Meteor.all
2017-07-21T13:57	23.55040	-48.10832	0192_20170721_135755_Meteor	ALL	20090	http://hs.pangaea.de/bathy/m139/EM122/0192_20170721_135755_Meteor.all
2017-07-21T14:27	23.54963	-48.10309	0193_20170721_142754_Meteor	ALL	19863	http://hs.pangaea.de/bathy/m139/EM122/0193_20170721_142754_Meteor.all
2017-07-21T14:57	23.54884	-48.09789	0194_20170721_145746_Meteor	ALL	20320	http://hs.pangaea.de/bathy/m139/EM122/0194_20170721_145746_Meteor.all
2017-07-21T15:27	23.54805	-48.09274	0195_20170721_152759_Meteor	ALL	20176	http://hs.pangaea.de/bathy/m139/EM122/0195_20170721_152759_Meteor.all
2017-07-21T15:57	23.54966	-48.09030	0196_20170721_155752_Meteor	ALL	20334	http://hs.pangaea.de/bathy/m139/EM122/0196_20170721_155752_Meteor.all
2017-07-21T16:27	23.55322	-48.08498	0197_20170721_162757_Meteor	ALL	20486	http://hs.pangaea.de/bathy/m139/EM122/0197_20170721_162757_Meteor.all
2017-07-21T16:57	23.55390	-48.08394	0198_20170721_165757_Meteor	ALL	20760	http://hs.pangaea.de/bathy/m139/EM122/0198_20170721_165757_Meteor.all
2017-07-21T17:28	23.55387	-48.08394	0199_20170721_172801_Meteor	ALL	20507	http://hs.pangaea.de/bathy/m139/EM122/0199_20170721_172801_Meteor.all
2017-07-21T17:57	23.55388	-48.08396	0200_20170721_175755_Meteor	ALL	20581	http://hs.pangaea.de/bathy/m139/EM122/0200_20170721_175755_Meteor.all
2017-07-21T18:27	23.55389	-48.08396	0201_20170721_182757_Meteor	ALL	20568	http://hs.pangaea.de/bathy/m139/EM122/0201_20170721_182757_Meteor.all
2017-07-21T18:57	23.55389	-48.08396	0202_20170721_185759_Meteor	ALL	20544	http://hs.pangaea.de/bathy/m139/EM122/0202_20170721_185759_Meteor.all
2017-07-21T19:27	23.55388	-48.08396	0203_20170721_192759_Meteor	ALL	20591	http://hs.pangaea.de/bathy/m139/EM122/0203_20170721_192759_Meteor.all
2017-07-21T19:58	23.55388	-48.08395	0204_20170721_195801_Meteor	ALL	20435	http://hs.pangaea.de/bathy/m139/EM122/0204_20170721_195801_Meteor.all
2017-07-21T20:27	23.55388	-48.08396	0205_20170721_202748_Meteor	ALL	20772	http://hs.pangaea.de/bathy/m139/EM122/0205_20170721_202748_Meteor.all
2017-07-21T20:58	23.55387	-48.08396	0206_20170721_205801_Meteor	ALL	20578	http://hs.pangaea.de/bathy/m139/EM122/0206_20170721_205801_Meteor.all
2017-07-21T21:27	23.55388	-48.08397	0207_20170721_212757_Meteor	ALL	20622	http://hs.pangaea.de/bathy/m139/EM122/0207_20170721_212757_Meteor.all
2017-07-21T21:58	23.55389	-48.08396	0208_20170721_215801_Meteor	ALL	20412	http://hs.pangaea.de/bathy/m139/EM122/0208_20170721_215801_Meteor.all
2017-07-21T22:27	23.55388	-48.08395	0209_20170721_222748_Meteor	ALL	20752	http://hs.pangaea.de/bathy/m139/EM122/0209_20170721_222748_Meteor.all
2017-07-21T22:58	23.55388	-48.08396	0210_20170721_225800_Meteor	ALL	20598	http://hs.pangaea.de/bathy/m139/EM122/0210_20170721_225800_Meteor.all
2017-07-21T23:28	23.55389	-48.08396	0211_20170721_232800_Meteor	ALL	20539	http://hs.pangaea.de/bathy/m139/EM122/0211_20170721_232800_Meteor.all
2017-07-21T23:57	23.55397	-48.08389	0212_20170721_235751_Meteor	ALL	20383	http://hs.pangaea.de/bathy/m139/EM122/0212_20170721_235751_Meteor.all
2017-07-22T00:27	23.55392	-48.08391	0213_20170722_002751_Meteor	ALL	20405	http://hs.pangaea.de/bathy/m139/EM122/0213_20170722_002751_Meteor.all
2017-07-22T00:57	23.55393	-48.08390	0214_20170722_005751_Meteor	ALL	20703	http://hs.pangaea.de/bathy/m139/EM122/0214_20170722_005751_Meteor.all
2017-07-22T01:28	23.55386	-48.08392	0215_20170722_012800_Meteor	ALL	20794	http://hs.pangaea.de/bathy/m139/EM122/0215_20170722_012800_Meteor.all
2017-07-22T01:58	23.55388	-48.08394	0216_20170722_015802_Meteor	ALL	20772	http://hs.pangaea.de/bathy/m139/EM122/0216_20170722_015802_Meteor.all
2017-07-22T02:28	23.55389	-48.08394	0217_20170722_022803_Meteor	ALL	20620	http://hs.pangaea.de/bathy/m139/EM122/0217_20170722_022803_Meteor.all
2017-07-22T02:57	23.55389	-48.08397	0218_20170722_025747_Meteor	ALL	20832	http://hs.pangaea.de/bathy/m139/EM122/0218_20170722_025747_Meteor.all
2017-07-22T03:27	23.55391	-48.08394	0219_20170722_032749_Meteor	ALL	20775	http://hs.pangaea.de/bathy/m139/EM122/0219_20170722_032749_Meteor.all
2017-07-22T03:57	23.55388	-48.08395	0220_20170722_035748_Meteor	ALL	20826	http://hs.pangaea.de/bathy/m139/EM122/0220_20170722_035748_Meteor.all
2017-07-22T04:27	23.55389	-48.08394	0221_20170722_042750_Meteor	ALL	20797	http://hs.pangaea.de/bathy/m139/EM122/0221_20170722_042750_Meteor.all
2017-07-22T04:57	23.55390	-48.08394	0222_20170722_045749_Meteor	ALL	20788	http://hs.pangaea.de/bathy/m139/EM122/0222_20170722_045749_Meteor.all
2017-07-22T05:27	23.55390	-48.08395	0223_20170722_052751_Meteor	ALL	20800	http://hs.pangaea.de/bathy/m139/EM122/0223_20170722_052751_Meteor.all
2017-07-22T05:57	23.55390	-48.08394	0224_20170722_055752_Meteor	ALL	20797	http://hs.pangaea.de/bathy/m139/EM122/0224_20170722_055752_Meteor.all
2017-07-22T06:27	23.55391	-48.08394	0225_20170722_062753_Meteor	ALL	20761	http://hs.pangaea.de/bathy/m139/EM122/0225_20170722_062753_Meteor.all
2017-07-22T06:57	23.55389	-48.08395	0226_20170722_065755_Meteor	ALL	20759	http://hs.pangaea.de/bathy/m139/EM122/0226_20170722_065755_Meteor.all
2017-07-22T07:27	23.55389	-48.08394	0227_20170722_072755_Meteor	ALL	20765	http://hs.pangaea.de/bathy/m139/EM122/0227_20170722_072755_Meteor.all
2017-07-22T07:57	23.55389	-48.08395	0228_20170722_075754_Meteor	ALL	20793	http://hs.pangaea.de/bathy/m139/EM122/0228_20170722_075754_Meteor.all
2017-07-22T08:27	23.55388	-48.08396	0229_20170722_082755_Meteor	ALL	20827	http://hs.pangaea.de/bathy/m139/EM122/0229_20170722_082755_Meteor.all
2017-07-22T08:57	23.55389	-48.08395	0230_20170722_085757_Meteor	ALL	20798	http://hs.pangaea.de/bathy/m139/EM122/0230_20170722_085757_Meteor.all
2017-07-22T09:27	23.55389	-48.08395	0231_20170722_092759_Meteor	ALL	20830	http://hs.pangaea.de/bathy/m139/EM122/0231_20170722_092759_Meteor.all
2017-07-22T09:58	23.55388	-48.08394	0232_20170722_095801_Meteor	ALL	20671	http://hs.pangaea.de/bathy/m139/EM122/0232_20170722_095801_Meteor.all
2017-07-22T10:27	23.55389	-48.08395	0233_20170722_102748_Meteor	ALL	20757	http://hs.pangaea.de/bathy/m139/EM122/0233_20170722_102748_Meteor.all
2017-07-25T14:47	23.66789	-48.13438	0373_20170725_144701_Meteor	ALL	21138	http://hs.pangaea.de/bathy/m139/EM122/0373_20170725_144701_Meteor.all
2017-07-25T15:17	23.66761	-48.08321	0374_20170725_151712_Meteor	ALL	20470	http://hs.pangaea.de/bathy/m139/EM122/0374_20170725_151712_Meteor.all
2017-07-25T15:47	23.66740	-48.03282	0375_20170725_154705_Meteor	ALL	20588	http://hs.pangaea.de/bathy/m139/EM122/0375_20170725_154705_Meteor.all
2017-07-25T16:17	23.66714	-47.98442	0376_20170725_161711_Meteor	ALL	20719	http://hs.pangaea.de/bathy/m139/EM122/0376_20170725_161711_Meteor.all
2017-07-25T16:47	23.66697	-47.93492	0377_20170725_164706_Meteor	ALL	20176	http://hs.pangaea.de/bathy/m139/EM122/0377_20170725_164706_Meteor.all
2017-07-25T17:17	23.66676	-47.88536	0378_20170725_171702_Meteor	ALL	20357	http://hs.pangaea.de/bathy/m139/EM122/0378_20170725_171702_Meteor.all
2017-07-25T17:47	23.70607	-47.86924	0379_20170725_174709_Meteor	ALL	20334	http://hs.pangaea.de/bathy/m139/EM122/0379_20170725_174709_Meteor.all
2017-07-25T18:17	23.75641	-47.87107	0380_20170725_181704_Meteor	ALL	20454	http://hs.pangaea.de/bathy/m139/EM122/0380_20170725_181704_Meteor.all
2017-07-25T18:47	23.75745	-47.92560	0381_20170725_184712_Meteor	ALL	20854	http://hs.pangaea.de/bathy/m139/EM122/0381_20170725_184712_Meteor.all
2017-07-25T19:17	23.75749	-47.97815	0382_20170725_191710_Meteor	ALL	20654	http://hs.pangaea.de/bathy/m139/EM122/0382_20170725_191710_Meteor.all
2017-07-25T19:47	23.75753	-48.02881	0383_20170725_194716_Meteor	ALL	20353	http://hs.pangaea.de/bathy/m139/EM122/0383_20170725_194716_Meteor.all
2017-07-25T20:17	23.75748	-48.07811	0384_20170725_201709_Meteor	ALL	20949	http://hs.pangaea.de/bathy/m139/EM122/0384_20170725_201709_Meteor.all
2017-07-25T20:47	23.75744	-48.12890	0385_20170725_204716_Meteor	ALL	20480	http://hs.pangaea.de/bathy/m139/EM122/0385_20170725_204716_Meteor.all
2017-07-25T21:17	23.72309	-48.12372	0386_20170725_211708_Meteor	ALL	20479	http://hs.pangaea.de/bathy/m139/EM122/0386_20170725_211708_Meteor.all
2017-07-25T21:47	23.65053	-48.10062	0387_20170725_214706_Meteor	ALL	20732	http://hs.pangaea.de/bathy/m139/EM122/0387_20170725_214706_Meteor.all
2017-07-25T22:17	23.57621	-48.07641	0388_20170725_221715_Meteor	ALL	20423	http://hs.pangaea.de/bathy/m139/EM122/0388_20170725_221715_Meteor.all
2017-07-25T22:47	23.50247	-48.05247	0389_20170725_224716_Meteor	ALL	20169	http://hs.pangaea.de/bathy/m139/EM122/0389_20170725_224716_Meteor.all
2017-07-25T23:17	23.42886	-48.02854	0390_20170725_231704_Meteor	ALL	20567	http://hs.pangaea.de/bathy/m139/EM122/0390_20170725_231704_Meteor.all
2017-07-25T23:47	23.35486	-48.00453	0391_20170725_234716_Meteor	ALL	20346	http://hs.pangaea.de/bathy/m139/EM122/0391_20170725_234716_Meteor.all
2017-07-26T00:17	23.30580	-47.98572	0392_20170726_001704_Meteor	ALL	20386	http://hs.pangaea.de/bathy/m139/EM122/0392_20170726_001704_Meteor.all
2017-07-26T00:47	23.25806	-47.94345	0393_20170726_004709_Meteor	ALL	20084	http://hs.pangaea.de/bathy/m139/EM122/0393_20170726_004709_Meteor.all
2017-07-26T01:17	23.20390	-47.89559	0394_20170726_011712_Meteor	ALL	20378	http://hs.pangaea.de/bathy/m139/EM122/0394_20170726_011712_Meteor.all
2017-07-26T01:47	23.14905	-47.84703	0395_20170726_014707_Meteor	ALL	20563	http://hs.pangaea.de/bathy/m139/EM122/0395_20170726_014707_Meteor.all
2017-07-26T02:17	23.09398	-47.79840	0396_20170726_021708_Meteor	ALL	19775	http://hs.pangaea.de/bathy/m139/EM122/0396_20170726_021708_Meteor.all
2017-07-26T02:47	23.03985	-47.75056	0397_20170726_024703_Meteor	ALL	19849	http://hs.pangaea.de/bathy/m139/EM122/0397_20170726_024703_Meteor.all
2017-07-26T03:17	22.98490	-47.70209	0398_20170726_031708_Meteor	ALL	19305	http://hs.pangaea.de/bathy/m139/EM122/0398_20170726_031708_Meteor.all
2017-07-26T03:47	22.92792	-47.65178	0399_20170726_034708_Meteor	ALL	19096	http://hs.pangaea.de/bathy/m139/EM122/0399_20170726_034708_Meteor.all
2017-07-26T04:17	22.87001	-47.60065	0400_20170726_041704_Meteor	ALL	19133	http://hs.pangaea.de/bathy/m139/EM122/0400_20170726_041704_Meteor.all
2017-07-26T04:47	22.81251	-47.54995	0401_20170726_044703_Meteor	ALL	20013	http://hs.pangaea.de/bathy/m139/EM122/0401_20170726_044703_Meteor.all
2017-07-26T05:17	22.75470	-47.49892	0402_20170726_051711_Meteor	ALL	20463	http://hs.pangaea.de/bathy/m139/EM122/0402_20170726_051711_Meteor.all
2017-07-26T05:47	22.69598	-47.44726	0403_20170726_054707_Meteor	ALL	20425	http://hs.pangaea.de/bathy/m139/EM122/0403_20170726_054707_Meteor.all
2017-07-26T06:17	22.63760	-47.39576	0404_20170726_061714_Meteor	ALL	20181	http://hs.pangaea.de/bathy/m139/EM122/0404_20170726_061714_Meteor.all
2017-07-26T06:47	22.57883	-47.34407	0405_20170726_064704_Meteor	ALL	20715	http://hs.pangaea.de/bathy/m139/EM122/0405_20170726_064704_Meteor.all
2017-07-26T07:17	22.52126	-47.29337	0406_20170726_071713_Meteor	ALL	20080	http://hs.pangaea.de/bathy/m139/EM122/0406_20170726_071713_Meteor.all
2017-07-26T07:47	22.46211	-47.24134	0407_20170726_074706_Meteor	ALL	20148	http://hs.pangaea.de/bathy/m139/EM122/0407_20170726_074706_Meteor.all
2017-07-26T08:17	22.40238	-47.18888	0408_20170726_081704_Meteor	ALL	20392	http://hs.pangaea.de/bathy/m139/EM122/0408_20170726_081704_Meteor.all
2017-07-26T08:47	22.34358	-47.13713	0409_20170726_084705_Meteor	ALL	20841	http://hs.pangaea.de/bathy/m139/EM122/0409_20170726_084705_Meteor.all
2017-07-26T09:17	22.28358	-47.08447	0410_20170726_091704_Meteor	ALL	21349	http://hs.pangaea.de/bathy/m139/EM122/0410_20170726_091704_Meteor.all
2017-07-26T09:47	22.22381	-47.03195	0411_20170726_094716_Meteor	ALL	21152	http://hs.pangaea.de/bathy/m139/EM122/0411_20170726_094716_Meteor.all
2017-07-26T10:17	22.16399	-46.97939	0412_20170726_101714_Meteor	ALL	20697	http://hs.pangaea.de/bathy/m139/EM122/0412_20170726_101714_Meteor.all
2017-07-26T10:47	22.10462	-46.92733	0413_20170726_104707_Meteor	ALL	20140	http://hs.pangaea.de/bathy/m139/EM122/0413_20170726_104707_Meteor.all
2017-07-26T11:17	22.04621	-46.87604	0414_20170726_111706_Meteor	ALL	20671	http://hs.pangaea.de/bathy/m139/EM122/0414_20170726_111706_Meteor.all
2017-07-26T11:47	21.98585	-46.82320	0415_20170726_114712_Meteor	ALL	20628	http://hs.pangaea.de/bathy/m139/EM122/0415_20170726_114712_Meteor.all
2017-07-26T12:17	21.92610	-46.77080	0416_20170726_121706_Meteor	ALL	20850	http://hs.pangaea.de/bathy/m139/EM122/0416_20170726_121706_Meteor.all
2017-07-26T12:47	21.86661	-46.71864	0417_20170726_124714_Meteor	ALL	20813	http://hs.pangaea.de/bathy/m139/EM122/0417_20170726_124714_Meteor.all
2017-07-26T13:17	21.80674	-46.66626	0418_20170726_131708_Meteor	ALL	21962	http://hs.pangaea.de/bathy/m139/EM122/0418_20170726_131708_Meteor.all
2017-07-26T13:47	21.75357	-46.61970	0419_20170726_134707_Meteor	ALL	21496	http://hs.pangaea.de/bathy/m139/EM122/0419_20170726_134707_Meteor.all
2017-07-26T14:17	21.69543	-46.56885	0420_20170726_141705_Meteor	ALL	21845	http://hs.pangaea.de/bathy/m139/EM122/0420_20170726_141705_Meteor.all
2017-07-26T14:47	21.63706	-46.51782	0421_20170726_144708_Meteor	ALL	22069	http://hs.pangaea.de/bathy/m139/EM122/0421_20170726_144708_Meteor.all
2017-07-26T15:17	21.57886	-46.46696	0422_20170726_151714_Meteor	ALL	22091	http://hs.pangaea.de/bathy/m139/EM122/0422_20170726_151714_Meteor.all
2017-07-26T15:47	21.51994	-46.41547	0423_20170726_154706_Meteor	ALL	22627	http://hs.pangaea.de/bathy/m139/EM122/0423_20170726_154706_Meteor.all
2017-07-26T16:17	21.46127	-46.36420	0424_20170726_161704_Meteor	ALL	22924	http://hs.pangaea.de/bathy/m139/EM122/0424_20170726_161704_Meteor.all
2017-07-26T16:47	21.40400	-46.31420	0425_20170726_164715_Meteor	ALL	21663	http://hs.pangaea.de/bathy/m139/EM122/0425_20170726_164715_Meteor.all
2017-07-26T17:17	21.34461	-46.26235	0426_20170726_171710_Meteor	ALL	21936	http://hs.pangaea.de/bathy/m139/EM122/0426_20170726_171710_Meteor.all
2017-07-26T17:47	21.28710	-46.21218	0427_20170726_174712_Meteor	ALL	22083	http://hs.pangaea.de/bathy/m139/EM122/0427_20170726_174712_Meteor.all
2017-07-26T18:17	21.22986	-46.16223	0428_20170726_181709_Meteor	ALL	31960	http://hs.pangaea.de/bathy/m139/EM122/0428_20170726_181709_Meteor.all
